user_id,data_usage_GB,call_minutes,sms_count,avg_recharge,last_recharge,recharge_time,city,user_type,recommended_plan
35535,1.93,41,9,216.95,62.15,evening,Chennai,prepaid,data
35536,17.9,32,49,372.97,178.37,morning,Delhi,postpaid,data
35537,2.09,182,25,358.89,80.67,evening,Pune,prepaid,combo
35538,12.37,539,40,347.42,51.38,morning,Pune,prepaid,combo
35539,6.86,415,10,494.89,127.06,morning,Pune,prepaid,combo
35540,16.11,37,10,241.57,89.55,evening,Mumbai,prepaid,data
35541,11.84,280,40,105.88,248.36,night,Chennai,prepaid,combo
35542,7.83,285,33,139.9,260.47,morning,Pune,prepaid,combo
35543,19.68,425,25,403.37,78.71,morning,Chennai,postpaid,combo
35544,1.42,480,17,263.39,108.87,evening,Delhi,postpaid,combo
35545,11.6,577,45,98.12,108.7,afternoon,Bangalore,prepaid,combo
35546,19.79,465,33,62.44,242.04,night,Hyderabad,prepaid,combo
35547,13.85,318,4,241.23,311.13,afternoon,Pune,prepaid,combo
35548,14.82,436,13,388.7,186.81,morning,Hyderabad,prepaid,combo
35549,0.74,109,44,133.85,58.39,night,Bangalore,postpaid,combo
35550,0.53,96,23,60.41,174.88,afternoon,Hyderabad,prepaid,topup
35551,0.82,287,18,484.17,389.49,afternoon,Hyderabad,postpaid,combo
35552,19.84,107,8,107.01,347.33,afternoon,Mumbai,postpaid,data
35553,19.59,473,48,136.4,191.87,morning,Bangalore,prepaid,combo
35554,6.76,117,4,345.97,421.03,evening,Hyderabad,prepaid,combo
35555,5.89,578,29,232.07,204.03,afternoon,Bangalore,prepaid,combo
35556,3.0,51,17,465.43,248.8,evening,Hyderabad,postpaid,data
35557,6.65,598,18,472.28,205.12,evening,Hyderabad,postpaid,combo
35558,7.47,488,8,352.07,300.87,evening,Pune,prepaid,combo
35559,14.99,505,38,243.97,164.69,evening,Hyderabad,prepaid,combo
35560,17.34,225,24,122.41,106.26,night,Chennai,postpaid,combo
35561,14.96,490,21,89.48,367.88,night,Hyderabad,postpaid,combo
35562,12.96,198,28,357.96,193.22,afternoon,Pune,postpaid,data
35563,15.34,123,40,56.09,231.46,afternoon,Pune,prepaid,data
35564,14.8,332,17,328.13,63.04,afternoon,Bangalore,postpaid,combo
35565,9.57,567,30,293.17,398.05,morning,Mumbai,prepaid,combo
35566,6.78,442,13,214.78,281.14,night,Delhi,prepaid,combo
35567,5.73,161,41,79.49,490.23,morning,Bangalore,prepaid,combo
35568,13.62,55,49,498.95,50.55,evening,Bangalore,postpaid,data
35569,19.19,510,19,374.84,209.47,afternoon,Delhi,postpaid,combo
35570,11.66,322,36,368.89,305.71,evening,Pune,postpaid,combo
35571,18.26,81,41,380.2,98.72,evening,Hyderabad,prepaid,data
35572,0.38,501,40,394.49,176.4,afternoon,Pune,prepaid,combo
35573,15.91,520,33,77.92,127.98,night,Bangalore,prepaid,combo
35574,17.09,143,7,103.57,306.66,evening,Hyderabad,postpaid,data
35575,12.66,597,15,302.7,280.53,night,Bangalore,prepaid,combo
35576,18.69,70,8,171.85,202.46,night,Bangalore,postpaid,data
35577,11.84,355,36,442.19,424.66,morning,Mumbai,prepaid,combo
35578,4.89,461,44,484.47,317.93,morning,Delhi,prepaid,combo
35579,4.39,39,27,395.64,494.11,evening,Pune,prepaid,combo
35580,11.16,57,49,79.52,350.55,morning,Hyderabad,postpaid,data
35581,18.14,253,7,262.02,268.54,evening,Chennai,prepaid,combo
35582,1.54,329,48,258.53,472.9,afternoon,Delhi,prepaid,combo
35583,12.13,428,2,278.33,493.65,evening,Chennai,prepaid,combo
35584,15.42,33,19,351.57,173.78,evening,Bangalore,postpaid,data
35585,2.4,40,45,103.99,326.38,night,Hyderabad,postpaid,combo
35586,2.42,171,9,356.69,277.31,morning,Chennai,postpaid,data
35587,7.39,398,6,407.48,303.23,night,Delhi,prepaid,combo
35588,5.55,407,43,147.14,169.74,evening,Pune,prepaid,combo
35589,4.05,365,34,251.27,345.25,afternoon,Mumbai,postpaid,combo
35590,4.05,90,45,67.04,396.02,evening,Chennai,postpaid,combo
35591,2.7,413,16,81.61,168.81,afternoon,Chennai,postpaid,combo
35592,12.26,148,28,268.47,94.44,afternoon,Chennai,postpaid,data
35593,13.79,77,30,417.2,206.33,evening,Chennai,postpaid,data
35594,14.09,377,49,161.86,226.85,morning,Pune,postpaid,combo
35595,10.69,360,46,294.4,309.28,night,Delhi,postpaid,combo
35596,19.06,454,22,93.08,300.5,night,Pune,postpaid,combo
35597,17.62,230,33,397.49,173.1,evening,Chennai,prepaid,combo
35598,19.16,214,32,477.24,285.8,night,Hyderabad,prepaid,combo
35599,7.84,502,30,195.63,214.73,night,Hyderabad,prepaid,combo
35600,17.57,492,13,442.9,213.65,evening,Chennai,prepaid,combo
35601,15.28,582,9,82.06,407.63,evening,Bangalore,prepaid,combo
35602,6.87,402,18,174.08,207.73,morning,Hyderabad,prepaid,combo
35603,2.22,518,1,281.47,385.71,morning,Bangalore,postpaid,combo
35604,13.68,518,40,248.19,421.4,evening,Hyderabad,prepaid,combo
35605,2.82,24,33,136.37,470.18,afternoon,Mumbai,prepaid,combo
35606,5.95,289,15,413.15,488.28,evening,Hyderabad,prepaid,data
35607,10.06,184,45,131.28,307.46,night,Chennai,postpaid,data
35608,13.63,473,43,175.38,283.58,evening,Chennai,postpaid,combo
35609,18.53,489,7,148.49,477.72,evening,Hyderabad,prepaid,combo
35610,11.91,288,14,88.0,168.29,morning,Delhi,postpaid,combo
35611,13.46,512,10,147.11,203.26,afternoon,Chennai,prepaid,combo
35612,6.27,566,26,166.37,161.52,evening,Bangalore,postpaid,combo
35613,13.78,128,24,143.38,392.99,afternoon,Pune,prepaid,data
35614,8.81,301,38,50.89,136.97,afternoon,Pune,postpaid,combo
35615,17.15,567,1,371.03,400.18,morning,Delhi,prepaid,combo
35616,7.91,279,12,282.58,448.66,afternoon,Mumbai,prepaid,combo
35617,9.42,436,20,287.67,295.16,night,Pune,prepaid,combo
35618,8.71,342,17,281.66,190.08,night,Pune,prepaid,combo
35619,16.24,454,28,310.92,386.77,evening,Hyderabad,prepaid,combo
35620,19.08,346,7,200.19,150.31,morning,Pune,prepaid,combo
35621,6.61,374,19,343.32,276.46,night,Chennai,prepaid,combo
35622,9.55,213,36,447.48,433.8,evening,Chennai,postpaid,combo
35623,14.15,556,31,118.19,120.02,evening,Bangalore,postpaid,combo
35624,17.92,269,8,412.85,122.07,evening,Chennai,prepaid,data
35625,9.92,218,29,479.44,152.51,night,Bangalore,postpaid,combo
35626,2.27,478,19,175.76,292.84,evening,Chennai,prepaid,combo
35627,7.44,347,37,224.86,438.2,afternoon,Delhi,prepaid,combo
35628,11.05,312,22,149.11,395.16,evening,Bangalore,postpaid,combo
35629,8.41,112,7,482.3,63.19,afternoon,Chennai,postpaid,data
35630,3.81,82,0,141.96,148.91,evening,Chennai,prepaid,combo
35631,0.84,87,5,300.21,298.14,evening,Chennai,postpaid,topup
35632,13.78,191,43,436.71,91.34,afternoon,Pune,postpaid,data
35633,19.86,511,0,128.39,204.82,morning,Chennai,postpaid,combo
35634,18.39,453,0,431.75,236.08,night,Delhi,prepaid,combo
35635,13.7,572,44,128.28,118.0,night,Delhi,prepaid,combo
35636,16.85,97,11,267.38,112.38,evening,Chennai,postpaid,data
35637,5.19,172,13,60.88,86.35,morning,Hyderabad,postpaid,combo
35638,12.49,281,3,306.91,104.95,morning,Bangalore,prepaid,data
35639,1.31,244,42,280.01,260.81,afternoon,Hyderabad,postpaid,combo
35640,14.17,77,30,370.1,293.66,evening,Chennai,postpaid,data
35641,19.4,268,24,416.69,70.53,afternoon,Bangalore,postpaid,data
35642,17.23,491,25,487.22,191.51,night,Bangalore,postpaid,combo
35643,10.74,71,11,368.31,369.89,evening,Mumbai,prepaid,data
35644,15.8,344,17,309.55,243.73,morning,Bangalore,prepaid,combo
35645,18.88,40,35,418.48,196.04,afternoon,Mumbai,prepaid,data
35646,4.4,138,37,416.04,420.62,afternoon,Chennai,postpaid,combo
35647,15.89,327,42,447.36,349.94,morning,Hyderabad,postpaid,combo
35648,5.47,170,1,443.25,414.59,evening,Chennai,postpaid,combo
35649,17.55,510,11,368.67,56.79,afternoon,Delhi,prepaid,combo
35650,2.06,202,0,366.8,242.68,evening,Chennai,postpaid,data
35651,3.65,153,18,160.95,352.94,evening,Mumbai,prepaid,combo
35652,14.44,430,46,69.66,335.74,morning,Delhi,prepaid,combo
35653,3.58,573,48,290.13,256.44,evening,Hyderabad,postpaid,combo
35654,3.25,251,42,209.18,265.67,evening,Hyderabad,postpaid,combo
35655,11.15,44,48,196.87,185.15,evening,Mumbai,prepaid,data
35656,16.72,81,41,264.15,163.11,night,Delhi,postpaid,data
35657,5.44,364,38,417.25,133.87,night,Pune,prepaid,combo
35658,16.84,380,4,366.19,311.7,morning,Mumbai,prepaid,combo
35659,16.18,139,46,142.04,250.56,afternoon,Hyderabad,postpaid,data
35660,11.62,437,4,125.52,95.57,night,Bangalore,prepaid,combo
35661,12.97,446,20,495.96,145.4,evening,Bangalore,postpaid,combo
35662,0.9,91,1,342.54,473.94,afternoon,Bangalore,postpaid,topup
35663,7.41,595,38,355.66,295.34,night,Chennai,postpaid,combo
35664,5.34,341,42,404.41,190.12,night,Hyderabad,postpaid,combo
35665,3.09,368,30,294.86,402.88,evening,Delhi,prepaid,combo
35666,7.85,195,4,211.94,87.99,evening,Chennai,prepaid,data
35667,7.16,287,1,298.45,434.69,evening,Hyderabad,postpaid,combo
35668,14.6,562,47,336.98,442.77,afternoon,Delhi,prepaid,combo
35669,12.0,526,6,272.22,138.69,night,Chennai,postpaid,combo
35670,18.27,95,39,321.32,416.45,evening,Pune,postpaid,data
35671,2.99,231,30,476.4,309.98,afternoon,Mumbai,postpaid,combo
35672,1.29,119,6,231.7,345.63,evening,Pune,prepaid,combo
35673,10.74,452,4,338.67,368.37,evening,Chennai,prepaid,combo
35674,0.12,31,31,362.04,410.62,night,Hyderabad,prepaid,combo
35675,15.78,581,28,289.04,412.33,afternoon,Mumbai,postpaid,combo
35676,10.17,495,22,57.23,465.78,evening,Mumbai,prepaid,combo
35677,9.81,381,37,491.92,377.36,evening,Chennai,prepaid,combo
35678,7.31,183,7,211.9,402.65,afternoon,Bangalore,postpaid,combo
35679,7.56,144,16,337.8,445.42,morning,Pune,prepaid,combo
35680,8.68,289,31,441.6,388.78,morning,Bangalore,prepaid,combo
35681,0.42,145,40,416.91,369.26,afternoon,Hyderabad,postpaid,combo
35682,1.76,277,47,315.21,268.31,evening,Mumbai,postpaid,combo
35683,10.15,403,38,371.64,289.55,evening,Pune,prepaid,combo
35684,3.09,404,27,160.22,98.3,night,Bangalore,postpaid,combo
35685,15.6,239,19,216.49,411.61,evening,Hyderabad,postpaid,combo
35686,5.56,53,17,492.11,322.83,night,Chennai,prepaid,data
35687,2.05,544,14,398.69,187.66,night,Chennai,postpaid,combo
35688,4.78,287,38,136.26,474.83,night,Chennai,prepaid,combo
35689,7.21,31,39,460.44,222.74,morning,Pune,prepaid,combo
35690,0.8,48,5,286.14,416.28,morning,Bangalore,prepaid,topup
35691,2.92,65,36,440.8,443.19,night,Chennai,prepaid,combo
35692,6.54,133,34,353.57,369.09,morning,Mumbai,postpaid,combo
35693,6.28,44,16,352.04,479.38,night,Hyderabad,postpaid,combo
35694,16.03,281,13,58.2,479.56,evening,Chennai,postpaid,data
35695,16.88,406,35,439.2,252.03,morning,Chennai,postpaid,combo
35696,3.95,31,7,260.58,337.28,evening,Delhi,postpaid,data
35697,2.57,18,42,60.55,476.25,night,Pune,postpaid,combo
35698,12.72,591,7,273.57,468.96,morning,Bangalore,postpaid,combo
35699,16.11,402,24,485.09,420.16,afternoon,Mumbai,postpaid,combo
35700,19.28,27,49,364.43,162.49,afternoon,Mumbai,prepaid,data
35701,0.24,253,32,429.61,85.25,morning,Pune,prepaid,combo
35702,8.33,246,46,74.5,101.95,evening,Bangalore,postpaid,combo
35703,14.71,303,28,452.54,469.78,evening,Mumbai,postpaid,combo
35704,16.59,60,19,112.18,383.12,evening,Hyderabad,prepaid,data
35705,1.34,38,47,482.87,172.82,night,Mumbai,postpaid,combo
35706,13.64,89,15,299.08,479.65,night,Delhi,postpaid,data
35707,5.85,397,44,208.48,155.92,afternoon,Delhi,postpaid,combo
35708,1.58,173,15,401.96,160.63,morning,Mumbai,postpaid,data
35709,9.83,41,2,304.2,107.79,morning,Delhi,postpaid,data
35710,3.25,233,24,324.33,415.19,afternoon,Chennai,prepaid,data
35711,14.77,279,36,91.58,477.03,morning,Chennai,prepaid,combo
35712,14.85,233,1,61.72,57.65,night,Bangalore,prepaid,data
35713,16.86,291,2,72.21,314.73,evening,Hyderabad,postpaid,data
35714,7.61,124,43,82.83,266.4,night,Bangalore,prepaid,combo
35715,0.36,284,5,230.94,95.68,night,Chennai,prepaid,data
35716,5.27,139,15,72.25,286.3,morning,Hyderabad,prepaid,data
35717,9.41,121,31,436.24,130.57,morning,Chennai,prepaid,data
35718,13.91,221,29,418.51,113.44,night,Hyderabad,prepaid,combo
35719,7.7,215,31,479.68,145.24,morning,Delhi,postpaid,combo
35720,10.77,238,31,185.42,434.02,evening,Mumbai,prepaid,combo
35721,10.53,134,25,188.32,274.86,afternoon,Chennai,prepaid,data
35722,3.38,146,40,300.11,422.77,evening,Chennai,prepaid,combo
35723,12.5,272,42,380.55,372.35,night,Pune,prepaid,combo
35724,8.84,365,15,251.41,255.99,afternoon,Hyderabad,postpaid,combo
35725,16.18,517,36,365.39,112.0,afternoon,Hyderabad,postpaid,combo
35726,13.84,216,20,221.09,61.75,night,Chennai,postpaid,data
35727,2.32,515,21,324.36,123.13,evening,Mumbai,postpaid,combo
35728,9.83,564,36,91.0,390.33,afternoon,Pune,prepaid,combo
35729,14.08,111,12,97.83,224.48,night,Bangalore,postpaid,data
35730,1.83,462,8,85.05,90.01,night,Pune,postpaid,combo
35731,15.87,223,4,97.16,412.03,night,Pune,postpaid,data
35732,4.52,335,27,60.36,324.16,afternoon,Bangalore,prepaid,combo
35733,10.11,502,48,250.75,464.4,night,Chennai,prepaid,combo
35734,18.82,310,22,194.25,388.56,evening,Mumbai,prepaid,combo
35735,11.47,363,26,449.74,96.08,evening,Pune,postpaid,combo
35736,8.54,267,40,378.43,433.39,night,Pune,prepaid,combo
35737,0.24,402,45,213.16,358.29,night,Hyderabad,prepaid,combo
35738,2.75,413,3,245.5,381.23,night,Chennai,postpaid,combo
35739,11.62,197,48,299.19,235.68,afternoon,Bangalore,prepaid,data
35740,9.93,369,16,403.8,259.76,evening,Mumbai,postpaid,combo
35741,7.34,286,18,192.81,488.68,evening,Mumbai,prepaid,combo
35742,18.47,574,1,304.83,339.58,evening,Bangalore,prepaid,combo
35743,6.72,493,5,247.17,260.23,morning,Chennai,postpaid,combo
35744,10.79,379,1,91.66,347.77,evening,Bangalore,postpaid,combo
35745,11.42,345,19,417.72,439.01,morning,Pune,prepaid,combo
35746,10.6,360,9,119.75,432.05,evening,Hyderabad,prepaid,combo
35747,9.6,163,11,307.38,201.08,night,Bangalore,prepaid,data
35748,6.81,208,32,315.16,152.61,evening,Hyderabad,postpaid,combo
35749,18.18,155,7,139.85,323.91,afternoon,Bangalore,postpaid,data
35750,9.07,164,7,393.56,344.47,morning,Hyderabad,prepaid,data
35751,10.62,83,40,104.1,261.65,afternoon,Hyderabad,prepaid,data
35752,13.16,104,26,98.61,385.91,morning,Pune,prepaid,data
35753,1.45,345,19,99.95,321.6,morning,Delhi,prepaid,combo
35754,15.65,284,32,456.47,480.7,evening,Chennai,postpaid,combo
35755,10.3,323,37,249.92,56.49,night,Mumbai,prepaid,combo
35756,13.18,506,25,162.75,391.72,evening,Mumbai,postpaid,combo
35757,15.46,301,16,133.14,478.32,night,Hyderabad,prepaid,combo
35758,17.49,89,9,421.83,407.35,evening,Delhi,prepaid,data
35759,7.91,118,3,347.64,356.86,morning,Mumbai,prepaid,data
35760,16.25,525,32,162.93,80.19,afternoon,Delhi,prepaid,combo
35761,5.25,133,22,86.97,173.42,evening,Delhi,postpaid,combo
35762,13.24,290,17,335.4,448.65,morning,Mumbai,postpaid,combo
35763,2.14,416,21,255.13,73.42,morning,Pune,postpaid,combo
35764,0.5,589,49,411.81,402.92,afternoon,Chennai,prepaid,combo
35765,2.01,66,49,254.1,203.06,evening,Pune,postpaid,combo
35766,6.46,334,24,219.63,279.84,afternoon,Bangalore,postpaid,combo
35767,0.72,547,48,455.04,253.55,night,Chennai,prepaid,combo
35768,12.65,100,17,360.0,187.93,night,Bangalore,postpaid,data
35769,6.4,13,39,195.76,73.66,afternoon,Chennai,postpaid,combo
35770,14.75,542,30,114.38,429.65,morning,Chennai,prepaid,combo
35771,1.01,468,44,304.24,234.21,evening,Delhi,postpaid,combo
35772,4.41,424,40,462.86,64.46,afternoon,Hyderabad,postpaid,combo
35773,8.22,218,0,136.03,371.12,evening,Pune,postpaid,combo
35774,7.71,272,15,313.02,397.51,evening,Mumbai,postpaid,data
35775,2.71,124,43,346.54,402.29,morning,Bangalore,prepaid,combo
35776,19.88,406,34,214.87,403.32,afternoon,Pune,postpaid,combo
35777,5.76,320,31,67.52,492.72,afternoon,Pune,prepaid,combo
35778,14.45,530,16,399.12,235.63,morning,Delhi,prepaid,combo
35779,4.48,118,44,268.49,56.31,night,Bangalore,prepaid,combo
35780,17.57,295,10,464.22,364.54,afternoon,Pune,prepaid,data
35781,7.82,481,12,409.54,446.0,evening,Pune,prepaid,combo
35782,18.03,377,4,98.07,421.95,evening,Pune,prepaid,combo
35783,6.9,115,10,460.7,478.61,morning,Pune,prepaid,combo
35784,0.27,461,22,186.35,244.68,afternoon,Chennai,postpaid,combo
35785,10.39,70,16,430.51,63.96,afternoon,Delhi,prepaid,data
35786,10.54,76,34,330.85,101.78,morning,Chennai,postpaid,data
35787,2.48,382,39,286.05,79.26,morning,Pune,postpaid,combo
35788,4.78,256,15,424.37,429.38,afternoon,Hyderabad,postpaid,combo
35789,15.69,447,19,497.3,93.02,evening,Bangalore,prepaid,combo
35790,0.83,432,33,411.11,469.19,night,Chennai,prepaid,combo
35791,9.84,286,42,370.66,204.97,night,Pune,postpaid,combo
35792,10.66,277,22,457.14,349.19,evening,Chennai,prepaid,combo
35793,13.81,347,39,158.16,81.46,afternoon,Pune,prepaid,combo
35794,0.85,462,6,90.15,318.72,afternoon,Chennai,postpaid,combo
35795,11.75,198,18,361.36,214.61,morning,Delhi,postpaid,data
35796,0.16,424,33,427.9,307.61,night,Bangalore,prepaid,combo
35797,5.38,256,43,226.13,378.42,afternoon,Hyderabad,postpaid,combo
35798,10.04,543,35,138.12,233.79,afternoon,Hyderabad,prepaid,combo
35799,18.23,368,39,81.76,474.18,afternoon,Bangalore,prepaid,combo
35800,2.62,246,17,330.21,483.88,evening,Chennai,postpaid,data
35801,3.47,526,43,150.4,398.0,afternoon,Bangalore,postpaid,combo
35802,13.42,93,7,343.66,292.52,night,Bangalore,postpaid,data
35803,7.56,345,23,406.19,128.25,night,Chennai,prepaid,combo
35804,12.51,72,46,65.79,152.84,afternoon,Pune,postpaid,data
35805,19.95,213,41,414.37,55.49,evening,Hyderabad,prepaid,combo
35806,19.74,271,37,356.15,498.36,evening,Mumbai,postpaid,combo
35807,7.14,263,30,407.13,192.35,night,Chennai,postpaid,combo
35808,10.13,480,38,209.38,422.16,afternoon,Hyderabad,prepaid,combo
35809,18.1,73,16,471.18,221.91,afternoon,Pune,postpaid,data
35810,1.93,263,23,439.95,405.14,evening,Hyderabad,prepaid,combo
35811,9.1,418,12,266.64,216.6,evening,Delhi,prepaid,combo
35812,7.61,62,37,317.82,445.06,afternoon,Pune,prepaid,combo
35813,5.97,393,37,310.79,156.83,evening,Hyderabad,postpaid,combo
35814,19.88,107,22,495.36,393.57,afternoon,Hyderabad,postpaid,data
35815,14.7,134,26,450.18,478.7,evening,Delhi,postpaid,data
35816,7.84,113,25,345.81,475.02,morning,Bangalore,postpaid,combo
35817,16.6,541,40,248.87,86.11,morning,Delhi,postpaid,combo
35818,9.84,457,42,346.09,275.8,afternoon,Hyderabad,prepaid,combo
35819,17.47,268,22,135.8,212.62,afternoon,Delhi,prepaid,data
35820,5.4,245,10,274.23,342.18,afternoon,Mumbai,prepaid,combo
35821,4.55,397,12,75.76,108.54,evening,Chennai,postpaid,combo
35822,5.02,171,18,132.5,336.19,night,Bangalore,prepaid,data
35823,10.82,222,29,307.95,403.06,night,Mumbai,prepaid,combo
35824,5.9,437,46,362.06,244.44,evening,Chennai,prepaid,combo
35825,3.03,435,6,285.86,280.38,afternoon,Chennai,prepaid,combo
35826,19.89,195,20,66.39,113.37,night,Chennai,postpaid,data
35827,18.02,573,46,206.76,325.86,afternoon,Chennai,prepaid,combo
35828,12.74,461,27,283.13,276.02,afternoon,Mumbai,prepaid,combo
35829,17.84,149,47,435.94,452.73,morning,Delhi,postpaid,data
35830,18.72,572,45,420.21,78.41,evening,Bangalore,postpaid,combo
35831,13.55,94,38,130.83,447.04,night,Bangalore,prepaid,data
35832,10.42,120,46,423.89,437.77,afternoon,Delhi,postpaid,data
35833,17.65,144,24,261.88,250.79,evening,Delhi,postpaid,data
35834,11.4,124,22,425.89,92.63,morning,Pune,prepaid,data
35835,2.62,199,31,332.54,453.73,night,Bangalore,postpaid,combo
35836,7.4,452,47,219.37,356.99,morning,Hyderabad,prepaid,combo
35837,8.97,49,12,118.21,497.6,morning,Delhi,prepaid,data
35838,18.71,443,11,87.16,304.59,night,Chennai,prepaid,combo
35839,13.22,119,37,246.64,347.34,evening,Delhi,prepaid,data
35840,17.52,546,14,141.79,266.09,evening,Bangalore,prepaid,combo
35841,15.18,364,15,177.11,68.98,afternoon,Mumbai,prepaid,combo
35842,6.27,565,42,474.36,384.21,afternoon,Hyderabad,prepaid,combo
35843,14.4,10,44,277.21,460.09,afternoon,Mumbai,prepaid,data
35844,3.99,437,31,134.74,91.82,evening,Chennai,prepaid,combo
35845,8.22,323,36,79.46,236.86,morning,Bangalore,prepaid,combo
35846,16.14,310,8,403.65,348.83,afternoon,Mumbai,postpaid,combo
35847,12.28,451,32,311.34,305.01,afternoon,Hyderabad,prepaid,combo
35848,16.53,172,23,311.14,55.96,afternoon,Chennai,postpaid,data
35849,5.17,563,3,240.26,152.04,afternoon,Delhi,prepaid,combo
35850,15.02,11,0,123.77,356.89,evening,Hyderabad,prepaid,data
35851,4.13,172,31,353.54,285.94,evening,Pune,postpaid,combo
35852,10.95,287,0,356.38,307.13,night,Mumbai,postpaid,combo
35853,8.73,41,9,115.56,90.2,morning,Bangalore,prepaid,data
35854,11.17,107,45,158.67,432.63,afternoon,Chennai,prepaid,data
35855,2.8,238,20,74.01,249.12,morning,Delhi,postpaid,data
35856,7.29,378,14,319.39,82.03,afternoon,Chennai,prepaid,combo
35857,13.37,480,15,306.36,107.32,evening,Chennai,prepaid,combo
35858,11.21,380,44,358.7,183.7,night,Pune,postpaid,combo
35859,11.02,111,8,197.19,401.53,afternoon,Pune,postpaid,data
35860,10.27,211,3,250.28,426.25,morning,Delhi,prepaid,combo
35861,18.88,180,18,409.16,139.83,evening,Mumbai,prepaid,data
35862,18.7,528,27,49.25,472.42,morning,Delhi,prepaid,combo
35863,7.27,254,25,184.95,378.59,evening,Bangalore,postpaid,data
35864,7.1,598,24,215.24,271.37,afternoon,Hyderabad,postpaid,combo
35865,11.14,145,44,307.22,342.04,evening,Mumbai,prepaid,data
35866,2.0,480,47,279.12,457.57,night,Mumbai,prepaid,combo
35867,6.13,109,44,128.24,91.98,morning,Pune,postpaid,combo
35868,4.69,16,43,118.8,375.39,night,Bangalore,prepaid,combo
35869,4.55,405,45,375.75,374.0,morning,Hyderabad,postpaid,combo
35870,12.81,488,40,249.29,347.07,morning,Mumbai,postpaid,combo
35871,7.75,468,26,268.8,114.62,night,Pune,postpaid,combo
35872,3.51,163,38,105.54,147.46,evening,Delhi,postpaid,combo
35873,17.76,14,19,149.3,320.87,morning,Chennai,postpaid,data
35874,17.5,301,30,123.9,307.29,evening,Pune,postpaid,combo
35875,17.26,528,11,215.74,430.03,afternoon,Hyderabad,postpaid,combo
35876,7.88,432,24,202.58,446.87,morning,Mumbai,postpaid,combo
35877,1.23,307,33,234.24,369.32,afternoon,Hyderabad,prepaid,combo
35878,2.22,263,25,318.09,194.47,morning,Mumbai,prepaid,data
35879,5.59,365,42,127.82,377.23,afternoon,Pune,postpaid,combo
35880,4.48,191,48,379.36,314.64,evening,Bangalore,postpaid,combo
35881,17.49,271,34,159.17,342.07,morning,Mumbai,prepaid,combo
35882,19.73,74,39,398.83,245.17,morning,Bangalore,prepaid,data
35883,16.35,11,38,271.26,103.07,evening,Hyderabad,prepaid,data
35884,14.62,588,47,216.59,307.67,evening,Delhi,postpaid,combo
35885,11.81,112,44,242.59,448.04,evening,Mumbai,postpaid,data
35886,15.42,279,27,336.76,105.51,afternoon,Delhi,prepaid,combo
35887,18.95,258,36,239.35,401.07,morning,Chennai,postpaid,combo
35888,12.07,354,25,115.0,135.9,night,Mumbai,postpaid,combo
35889,3.18,137,26,365.63,243.76,night,Pune,postpaid,combo
35890,3.36,216,33,482.42,287.71,morning,Mumbai,prepaid,combo
35891,11.72,505,20,122.67,106.78,evening,Hyderabad,postpaid,combo
35892,6.74,417,6,177.13,240.11,afternoon,Bangalore,postpaid,combo
35893,18.21,562,31,413.38,335.2,night,Pune,postpaid,combo
35894,12.27,259,5,401.14,314.66,evening,Hyderabad,prepaid,data
35895,13.56,319,48,79.5,347.4,morning,Mumbai,postpaid,combo
35896,0.22,115,21,221.77,403.63,evening,Delhi,prepaid,combo
35897,10.03,355,34,456.06,57.57,night,Hyderabad,postpaid,combo
35898,8.68,411,2,273.58,495.11,morning,Delhi,prepaid,combo
35899,14.15,539,47,120.64,132.94,night,Mumbai,postpaid,combo
35900,7.71,156,21,232.46,465.54,evening,Mumbai,prepaid,data
35901,19.53,490,15,491.93,258.27,afternoon,Delhi,postpaid,combo
35902,13.44,105,38,185.4,264.57,evening,Delhi,postpaid,data
35903,13.23,98,19,96.77,449.34,evening,Pune,postpaid,data
35904,18.39,224,12,208.44,201.41,morning,Bangalore,postpaid,combo
35905,19.9,158,38,59.32,202.47,morning,Delhi,prepaid,data
35906,4.04,180,2,272.79,297.74,afternoon,Hyderabad,prepaid,data
35907,16.23,323,44,398.66,189.34,night,Delhi,prepaid,combo
35908,3.33,44,19,322.34,482.75,night,Pune,postpaid,data
35909,9.2,364,27,226.19,299.34,evening,Bangalore,postpaid,combo
35910,2.09,317,49,167.12,134.81,evening,Chennai,prepaid,combo
35911,12.51,248,6,103.65,460.68,morning,Hyderabad,postpaid,data
35912,9.42,243,4,205.68,340.62,afternoon,Mumbai,postpaid,combo
35913,12.61,220,40,185.96,190.49,morning,Hyderabad,postpaid,combo
35914,13.59,147,48,279.14,462.93,morning,Delhi,prepaid,data
35915,12.43,569,47,137.91,119.86,morning,Pune,prepaid,combo
35916,5.95,495,44,252.24,137.84,night,Bangalore,prepaid,combo
35917,16.76,264,43,333.15,51.05,morning,Pune,postpaid,combo
35918,11.08,376,9,450.45,127.04,night,Hyderabad,prepaid,combo
35919,9.85,269,17,150.85,200.75,afternoon,Bangalore,prepaid,combo
35920,19.74,85,36,210.66,253.67,night,Bangalore,prepaid,data
35921,5.74,453,6,259.28,135.54,afternoon,Delhi,prepaid,combo
35922,10.61,483,28,342.62,438.32,evening,Bangalore,postpaid,combo
35923,13.68,180,32,274.33,418.2,morning,Chennai,prepaid,data
35924,2.59,38,19,102.86,264.2,night,Bangalore,prepaid,combo
35925,7.15,511,20,283.8,457.2,afternoon,Mumbai,prepaid,combo
35926,16.05,167,46,427.69,439.59,afternoon,Pune,prepaid,data
